shot_number,year,lon,lat,target_block_id,spatial_fold
174870300200101620,2022,118.21875963593804,29.330972350032063,E123_N649,2
174870300200101624,2022,118.2203916669236,29.332483985289187,E123_N649,2
174870300200101625,2022,118.22080636332151,29.33286300887873,E123_N649,2
174870300200101626,2022,118.22121660061846,29.333246491569323,E123_N649,2
174870300200101627,2022,118.2216268379154,29.33362105605781,E123_N649,2
174870300200101628,2022,118.22204153431336,29.334004538748413,E123_N649,2
174870300200101630,2022,118.22286646800823,29.334762585927496,E123_N649,2
174870300200101631,2022,118.22327670530515,29.335141609517045,E123_N649,2
174870300200101632,2022,118.22367802439996,29.33552063310658,E123_N649,2
174870300200101633,2022,118.22407488439374,29.33589519759507,E123_N649,2
174870300200101634,2022,118.22446728528642,29.336269762083568,E123_N649,2
174870300200101635,2022,118.22486860438126,29.33664878567311,E123_N649,2
174870300200101636,2022,118.22529667808234,29.337032268363703,E123_N649,2
174870300200101637,2022,118.2257158335814,29.337411291953245,E123_N649,2
174870300200101638,2022,118.22613052997936,29.337790315542787,E123_N649,2
174870300200101639,2022,118.22652738997311,29.338169339132328,E123_N649,2
174870300200101640,2022,118.22693316816896,29.33854836272188,E123_N649,2
174870300200101641,2022,118.22735678276906,29.338927386311408,E123_N649,2
174870300200101642,2022,118.22775810186388,29.33930640990096,E123_N649,2
174870300200101643,2022,118.22815942095868,29.3396854334905,E123_N649,2
174870300200101645,2022,118.2289531409462,29.34043902156853,E123_N649,2
174870300200101646,2022,118.2293277054347,29.34080912695597,E123_N649,2
174870300200101647,2022,118.22969781082212,29.341179232343407,E123_N649,2
174870300200101648,2022,118.23010358901796,29.34155825593295,E123_N649,2
174870300200101649,2022,118.23050490811276,29.34193282042144,E123_N649,2
174870300200101650,2022,118.23088839080336,29.342307384909933,E123_N649,2
174870300200101651,2022,118.23128525079716,29.342686408499468,E123_N649,2
174870300200101652,2022,118.23166427438667,29.34306097298796,E123_N649,2
174870300200101653,2022,118.2320655934815,29.34343553747645,E123_N649,2
174870300200101654,2022,118.23245353527314,29.34381010196494,E123_N649,2
174870300200101655,2022,118.232859313469,29.34418912555448,E123_N649,2
174870300200101656,2022,118.23326955076593,29.34456814914403,E123_N649,2
174870300200101658,2022,118.23407218895557,29.34532173722205,E123_N649,2
174870300200101659,2022,118.23445121254512,29.345696301710543,E123_N649,2
174870300200101660,2022,118.23483023613464,29.34607086619904,E123_N649,2
174870300200101661,2022,118.23521817792628,29.34644543068753,E123_N649,2
174870300200101662,2022,118.2356016606169,29.34681553607496,E123_N649,2
174870300200101663,2022,118.23598960240852,29.34719010056346,E123_N649,2
174870300200101664,2022,118.2363730850991,29.347564665051934,E124_N649,1
174870300200101665,2022,118.23676994509286,29.34794368864148,E124_N649,1
174870300200101668,2022,118.23795606597312,29.349071841208005,E124_N649,1
174870300200101669,2022,118.23835292596686,29.34945086479755,E124_N649,1
174870300200101670,2022,118.23875424506168,29.34982542928604,E124_N649,1
174870300200101671,2022,118.23914664595438,29.35020445287558,E124_N649,1
174870300200101673,2022,118.23994482504294,29.35095804095361,E124_N649,1
174870300200101674,2022,118.24035506233984,29.35133706454315,E124_N649,1
174870300200101675,2022,118.24076975873784,29.351716088132697,E124_N649,1
174870300200101676,2022,118.24117553693368,29.35209511172225,E124_N649,1
174870300200101677,2022,118.24159023333164,29.352474135311788,E124_N649,1
174870300200101678,2022,118.24198263422436,29.35285315890133,E124_N649,1
174870300200101679,2022,118.2424017897234,29.35323218249088,E124_N649,1
174870300200101680,2022,118.24279419061612,29.35360674697936,E124_N649,1
174870300200101681,2022,118.24317321420564,29.353981311467848,E124_N649,1
174870300200101682,2022,118.24356115599728,29.354355875956347,E124_N649,1
174870300200101683,2022,118.24395355689,29.35473044044483,E124_N649,1
174870300200101686,2022,118.2451575141744,29.355863052112404,E124_N649,1
174870300200101689,2022,118.24637038966095,29.35699566377998,E124_N649,1
174870300200101690,2022,118.2467761678568,29.35737468736952,E124_N649,1
174870300200101691,2022,118.24718194605268,29.35775371095906,E124_N649,1
174870300200101692,2022,118.24758326514748,29.358132734548605,E124_N649,1
174870300200101693,2022,118.24799350244442,29.3585072990371,E124_N649,1
174870300200101694,2022,118.24840373974132,29.35889078172769,E124_N649,1
174870300200101695,2022,118.24880059973508,29.359265346216176,E124_N649,1
174870300200101696,2022,118.24921083703202,29.359644369805725,E124_N649,1
174870300200101697,2022,118.2496210743289,29.36002339339528,E124_N649,1
174870300200101698,2022,118.25001347522164,29.36039795788376,E124_N649,1
174870300200101700,2022,118.25080719520916,29.36115154596178,E124_N649,1
174870300200101701,2022,118.25120405520288,29.36153056955133,E124_N649,1
174870300200101702,2022,118.2516142924998,29.361905134039823,E124_N649,1
174870300200101703,2022,118.25201561159462,29.36228415762936,E124_N649,1
174870300200101704,2022,118.25241693068944,29.36266318121891,E124_N649,1
174870300200101705,2022,118.25280487248108,29.3630377457074,E124_N649,1
174870300200101706,2022,118.2531838960706,29.36340785109484,E124_N649,1
174870300200101707,2022,118.25356737876122,29.36378241558332,E124_N649,1
174870300200101710,2022,118.25477133604564,29.36491502725089,E124_N649,1
174870300200101711,2022,118.25517265514044,29.365294050840447,E124_N649,1
174870300200101712,2022,118.25557397423528,29.36566861532893,E124_N649,1
174870300200101713,2022,118.2559529978248,29.366043179817417,E124_N649,1
174870300200101715,2022,118.25675117691335,29.36679676789545,E124_N649,1
174870300200101716,2022,118.2571703324124,29.36718025058605,E124_N649,1
174870300200101717,2022,118.25756273330512,29.36755481507453,E124_N649,1
174870300200101719,2022,118.25836983059575,29.368312862253624,E124_N649,1
174870300200101720,2022,118.25878452699374,29.36869188584317,E124_N649,1
174870300200101721,2022,118.25919922339172,29.369070909432708,E124_N649,1
174870300200101722,2022,118.26002861618768,29.369833415712847,E124_N649,1
174870300200101723,2022,118.26044777168669,29.3702124393024,E124_N649,1
174870300200101727,2022,118.26211547548068,29.37173745186267,E124_N649,1
174870300200101728,2022,118.26253909008076,29.372116475452213,E124_N649,1
174870300200101729,2022,118.26294040917556,29.372495499041754,E124_N649,1
174870300200101730,2022,118.26333726916934,29.37287006353025,E124_N649,1
174870300200101731,2022,118.26372967006202,29.373249087119785,E124_N650,2
174870300200101732,2022,118.2641131527526,29.37361919250722,E124_N650,2
174870300200101733,2022,118.26449217634216,29.37399375699572,E124_N650,2
174870300200101734,2022,118.26487565903275,29.37436832148421,E124_N650,2
174870300200101735,2022,118.26526360082444,29.37474288597269,E124_N650,2
174870300200101736,2022,118.26566937902028,29.37511745046118,E124_N650,2
174870300200101737,2022,118.26608407541823,29.37550093315179,E124_N650,2
174870300200101739,2022,118.26690009091102,29.376258980330867,E124_N650,2
174870300200101741,2022,118.26772948370694,29.37701702750995,E124_N650,2
174870300200101742,2022,118.26813080280178,29.377396051099502,E124_N650,2
174870300200101743,2022,118.26851428549236,29.377766156486928,E124_N650,2
174870300200101744,2022,118.26892006368828,29.37814518007648,E124_N650,2
174870300200101745,2022,118.269316923682,29.37852420366601,E124_N650,2
174870300200101746,2022,118.26972270187788,29.37890322725556,E124_N650,2
174870300200101747,2022,118.27010618456843,29.379273332643,E124_N650,2
174870300200101748,2022,118.27049858546114,29.37964789713148,E124_N650,2
174870300200101749,2022,118.27090436365702,29.38002692072102,E124_N650,2
174870300200101750,2022,118.27132351915604,29.380410403411624,E124_N650,2
174870300200101751,2022,118.27170700184664,29.38078496790011,E124_N650,2
174870300200101752,2022,118.27209494363832,29.3811595323886,E124_N650,2
174870300200101753,2022,118.2725140991373,29.381538555978143,E124_N650,2
174870300200101754,2022,118.27291541823212,29.381917579567684,E124_N650,2
174870300200101755,2022,118.2733078191248,29.38229214405618,E124_N650,2
174870300200101756,2022,118.27373589282595,29.38267562674677,E124_N650,2
174870300200101757,2022,118.2741416710218,29.383054650336323,E124_N650,2
174870300200101758,2022,118.2745563674198,29.383433673925857,E124_N650,2
174870300200101759,2022,118.27496660471668,29.3838126975154,E124_N650,2
174870300200101760,2022,118.27539467841784,29.384196180206004,E124_N650,2
174870300200101761,2022,118.27581383391684,29.384579662896595,E124_N650,2
174870300200101762,2022,118.27624636671904,29.3849631455872,E124_N650,2
174870300200101763,2022,118.27666106311705,29.38534216917673,E124_N650,2
174870300200101764,2022,118.27703116850444,29.385712274564177,E124_N650,2
174870300200101765,2022,118.27740573299292,29.386086839052656,E124_N650,2
174870300200101766,2022,118.27777583838038,29.386456944440106,E124_N650,2
174870300200101767,2022,118.27817715747518,29.386835968029644,E124_N650,2
174870300200101768,2022,118.27859185387317,29.387214991619185,E124_N650,2
174870300200101769,2022,118.27899317296796,29.387594015208727,E124_N650,2
174870300200101771,2022,118.27977797475336,29.38834760328676,E124_N650,2
174870300200101772,2022,118.2801748347471,29.38872216777525,E124_N650,2
174870300200101773,2022,118.28056277653876,29.389096732263727,E124_N650,2
174870300200101774,2022,118.28097301383568,29.38947575585328,E124_N650,2
174870300200101775,2022,118.28135203742524,29.38985032034177,E124_N650,2
174870300200101776,2022,118.28174443831794,29.39022488483026,E124_N650,2
174870300200101777,2022,118.28214129831171,29.3906039084198,E124_N650,2
174870300200101778,2022,118.2825336992044,29.390982932009344,E124_N650,2
174870300200101780,2022,118.2833185009898,29.391732060986325,E124_N650,2
174870300200101781,2022,118.28371536098358,29.39211108457587,E124_N650,2
174870300200101782,2022,118.2841122209773,29.3924901081654,E124_N650,2
174870300200101787,2022,118.2861143573503,29.39438076701208,E124_N650,2
174870300200101788,2022,118.286502299142,29.39475533150056,E124_N650,2
174870300200101790,2022,118.28730047823052,29.395508919578592,E124_N650,2
174870300200101791,2022,118.28771071552748,29.39588794316813,E124_N650,2
174870300200101792,2022,118.2881209528244,29.396266966757675,E124_N650,2
174870300200101795,2022,118.28932045100775,29.397404037526307,E125_N650,2
174870300200101796,2022,118.2897173110015,29.3977786020148,E125_N650,2
174870300200101797,2022,118.29012308919737,29.398157625604338,E125_N650,2
174870300200101798,2022,118.2905288673932,29.39853664919388,E125_N650,2
174870300200101799,2022,118.29093910469014,29.398915672783424,E125_N650,2
174870300200101800,2022,118.29134934198709,29.39929915547401,E125_N650,2
174870300200101801,2022,118.29174620198084,29.399673719962507,E125_N650,2
174870300200101802,2022,118.29216089837878,29.40005274355205,E125_N650,2
174870300200101803,2022,118.2925711356757,29.40043622624265,E125_N650,2
174870300200101804,2022,118.29298137297263,29.4008152498322,E125_N650,2
174870300200101805,2022,118.29340498757269,29.401198732522783,E125_N650,2
174870300200101806,2022,118.2938063066675,29.40157329701127,E125_N650,2
174870300200101807,2022,118.29418533025704,29.401947861499764,E125_N650,2
174870300200101808,2022,118.29456881294766,29.40232242598826,E125_N650,2
174870300200101809,2022,118.29495229563824,29.40269253137569,E125_N650,2
174870300200101810,2022,118.29532686012672,29.40306709586418,E125_N650,2
174870300200101811,2022,118.29569696551415,29.40343720125162,E125_N650,2
174870300200101812,2022,118.29610274371002,29.40381622484116,E125_N650,2
174870300200101813,2022,118.29650852190588,29.404195248430703,E125_N650,2
174870300200101814,2022,118.29692321830385,29.404574272020245,E125_N650,2
174870300200101815,2022,118.29735575110604,29.404957754710843,E125_N650,2
174870300200101816,2022,118.29775707020086,29.405336778300384,E125_N650,2
174870300200101817,2022,118.29814055289148,29.405706883687813,E125_N650,2
174870300200101818,2022,118.29853295378416,29.40608144817631,E125_N650,2
174870300200101820,2022,118.29931329646853,29.406835036254343,E125_N650,2
174870300200101821,2022,118.29971461556332,29.407209600742835,E125_N650,2
174870300200101822,2022,118.30009809825393,29.40758416523132,E125_N650,2
174870300200101823,2022,118.30048604004558,29.40795872971981,E125_N650,2
174870300200101824,2022,118.30087844093828,29.4083332942083,E125_N650,2
174870300200101825,2022,118.301270841831,29.4087078586968,E125_N650,2
174870300200101829,2022,118.30286274090705,29.41021503485285,E125_N650,2
174870300200101833,2022,118.30447247638736,29.411722211008925,E125_N650,2
174870300200101834,2022,118.30487379548217,29.412096775497417,E125_N650,2
174870300200101838,2022,118.30648799006352,29.413608410754527,E125_N650,2
174870300200101841,2022,118.30769640644898,29.414741022422103,E125_N650,2
174870300200101845,2022,118.3093061419293,29.41624819857816,E125_N650,2
174870300200101846,2022,118.3097074610241,29.41662722216771,E125_N650,2
174870300200101847,2022,118.31013107562418,29.41700624575725,E125_N650,2
174870300200101848,2022,118.31052793561794,29.41738526934679,E125_N650,2
174870300200101849,2022,118.31092925471276,29.417759833835284,E125_N650,2
174870300200101850,2022,118.31131273740333,29.41813439832378,E125_N651,2
174870300200101852,2022,118.31211983469402,29.418887986401806,E125_N651,2
174870300200101853,2022,118.3125211537888,29.419267009991355,E125_N651,2
174870300200101854,2022,118.31294030928784,29.419646033580896,E125_N651,2
174870300200101861,2022,118.31574954295152,29.42228582140453,E125_N651,2
174870300200101862,2022,118.31617761665264,29.42266930409513,E125_N651,2
174870300200101867,2022,118.31813070291405,29.424542126537578,E125_N651,2
174870300200101868,2022,118.31853202200884,29.424921150127112,E125_N651,2
174870300200101871,2022,118.31975381569752,29.42605376179469,E125_N651,2
174870300200101872,2022,118.32015067569128,29.42643278538424,E125_N651,2
174870300200101874,2022,118.32097115028508,29.427190832563326,E125_N651,2
174870300200101875,2022,118.32137692848096,29.42756539705182,E125_N651,2
174870300200101877,2022,118.32220186217585,29.428323444230887,E125_N651,2
174870300200101878,2022,118.32262547677593,29.4287069269215,E125_N651,2
174870300200101879,2022,118.32302233676968,29.429081491409985,E125_N651,2
174870300200101880,2022,118.32344149226871,29.429464974100583,E125_N651,2
174870300200101881,2022,118.32385618866668,29.429843997690124,E125_N651,2
174870300200101882,2022,118.32427088506466,29.430223021279662,E125_N651,2
174870300200101883,2022,118.3246588268563,29.43059758576816,E125_N651,2
174870300200101884,2022,118.32507352325428,29.430972150256643,E125_N651,2
174870300200101885,2022,118.32548821965224,29.43135563294725,E125_N651,2
174870300200101887,2022,118.32629977604395,29.432109221025275,E125_N651,2
174870300200101888,2022,118.326718931543,29.432488244614817,E125_N651,2
174870300200101889,2022,118.32712916883992,29.432867268204365,E125_N651,2
174870300200101890,2022,118.32754832433892,29.433246291793896,E125_N651,2
174870300200101891,2022,118.3279541025348,29.43362531538344,E125_N651,2
174870300200101892,2022,118.32836879893276,29.433999879871937,E125_N651,2
174870300200101893,2022,118.32879687263392,29.434383362562524,E125_N651,2
174870300200101894,2022,118.32920265082974,29.43476238615208,E125_N651,2
174870300200101895,2022,118.32959505172244,29.435136950640565,E125_N651,2
174870300200101897,2022,118.33038431260891,29.435886079617543,E125_N651,2
174870300200101899,2022,118.33120478720276,29.436639667695573,E125_N651,2
174870300200101900,2022,118.33162840180285,29.43702315038617,E125_N651,2
174870300200101901,2022,118.33201634359447,29.437397714874663,E125_N651,2
174870300200101902,2022,118.33242212179032,29.437772279363152,E125_N651,2
174870300200101903,2022,118.33282344088514,29.438146843851644,E125_N651,2
174870300200101904,2022,118.33322475997996,29.438525867441182,E125_N651,2
174870300200101905,2022,118.33362607907478,29.43890043192968,E125_N651,2
174870300200101906,2022,118.33403631637172,29.43927945551922,E125_N651,2
174870300200101907,2022,118.33444209456756,29.439654020007705,E125_N651,2
174870300200101908,2022,118.33485679096552,29.440033043597246,E125_N651,2
174870300200101909,2022,118.33525365095927,29.440412067186788,E125_N651,2
174870300200101911,2022,118.33604291184574,29.44116119616376,E125_N651,2
174870300200101912,2022,118.33642193543533,29.441531301551205,E125_N651,2
174870300200101913,2022,118.3368321727322,29.441910325140743,E125_N651,2
174870300200101914,2022,118.3372156554228,29.442280430528186,E125_N651,2
174870300200101915,2022,118.33759467901234,29.44265499501667,E125_N651,2
174870300200101916,2022,118.33800045720824,29.443029559505163,E125_N651,2
174870300200101917,2022,118.33840623540408,29.443408583094705,E125_N651,2
174870300200101918,2022,118.33881201359992,29.4437831475832,E125_N651,2
174870300200101919,2022,118.3391910371895,29.44415771207169,E125_N651,2
174870300200101921,2022,118.33999813448014,29.44491130014972,E125_N651,2
174870300200101922,2022,118.34039945357496,29.445285864638205,E125_N651,2
174870300200101923,2022,118.3407873953666,29.4456604291267,E126_N651,4
174870300200101924,2022,118.34119763266352,29.44603945271624,E126_N651,4
174870300200101925,2022,118.34159449265726,29.446414017204727,E126_N651,4
174870300200101926,2022,118.3420047299542,29.44679304079428,E126_N651,4
174870300200101927,2022,118.34241942635218,29.447172064383818,E126_N651,4
174870300200101928,2022,118.34283858185124,29.44755108797337,E126_N651,4
174870300200101929,2022,118.3432621964513,29.44793457066396,E126_N651,4
174870300200101930,2022,118.34366351554608,29.44830913515244,E126_N651,4
174870300200101931,2022,118.34406037553984,29.44868815874199,E126_N651,4
174870300200101932,2022,118.34449736744308,29.44906718233153,E126_N651,4
174870300200101933,2022,118.34491652294211,29.449450665022127,E126_N651,4
174870300200101934,2022,118.34534013754218,29.44982968861167,E126_N651,4
174870300200101935,2022,118.34574591573804,29.450208712201214,E126_N651,4
174870300200101936,2022,118.34618290764128,29.450592194891808,E126_N651,4
174870300200101937,2022,118.34659314493818,29.45097121848135,E126_N651,4
174870300200101938,2022,118.34702121863934,29.45135470117194,E126_N651,4
174870300200101939,2022,118.34743145593625,29.45173372476149,E126_N651,4
174870300200101940,2022,118.3478461523342,29.45211274835103,E126_N651,4
174870300200101941,2022,118.348243012328,29.45248731283952,E126_N651,4
174870300200101942,2022,118.3486532496249,29.452866336429064,E126_N651,4
174870300200101943,2022,118.34906794602286,29.453245360018613,E126_N651,4
174870300200101944,2022,118.34946926511768,29.45361992450709,E126_N651,4
174870300200101945,2022,118.34985720690932,29.453994488995587,E126_N651,4
174870500200101116,2022,118.03630213903313,29.14947801895472,E120_N644,0
174870500200101117,2022,118.03672129453216,29.14986150164531,E120_N645,0
174870500200101118,2022,118.03713153182906,29.150240525234853,E120_N645,0
174870500200101119,2022,118.03753731002494,29.15062400792545,E120_N645,0
174870500200101120,2022,118.03795646552396,29.15100749061605,E120_N645,0
174870500200101121,2022,118.03838899832614,29.151395432407693,E120_N645,0
174870500200101122,2022,118.03879923562305,29.151778915098298,E120_N645,0
174870500200101123,2022,118.03918271831368,29.152153479586783,E120_N645,0
174870500200101124,2022,118.03957511920632,29.15252804407527,E120_N645,0
174870500200101125,2022,118.03998981560432,29.152911526765863,E120_N645,0
174870500200101126,2022,118.04037329829492,29.15328609125436,E120_N645,0
174870500200101127,2022,118.04076124008655,29.153660655742847,E120_N645,0
174870500200101128,2022,118.04117147738351,29.15404413843345,E120_N645,0
174870500200101129,2022,118.04157725557934,29.154423162022987,E120_N645,0
174870500200101130,2022,118.04196965647203,29.15479772651148,E120_N645,0
174870500200101131,2022,118.04235313916266,29.15517229099997,E120_N645,0
174870500200101132,2022,118.04273216275216,29.155542396387403,E120_N645,0
174870500200101133,2022,118.04311118634172,29.155916960875896,E120_N645,0
174870500200101134,2022,118.04348575083024,29.15629152536438,E120_N645,0
174870500200101135,2022,118.04386477441976,29.15666163075182,E120_N645,0
174870500200101136,2022,118.0442437980093,29.157031736139256,E120_N645,0
174870500200101137,2022,118.04462728069988,29.15740630062775,E120_N645,0
174870500200101138,2022,118.04501968159262,29.157785324217283,E120_N645,0
174870500200101139,2022,118.0454031642832,29.15815542960472,E120_N645,0
174870500200101140,2022,118.0457866469738,29.15852999409321,E120_N645,0
174870500200101142,2022,118.04657590786027,29.15928358217124,E120_N645,0
174870500200101145,2022,118.0477709469426,29.16042065293988,E120_N645,0
174870500200101147,2022,118.0485646669301,29.161174241017903,E120_N645,0
174870500200101152,2022,118.05055788510096,29.16306489986457,E120_N645,0
174870500200101155,2022,118.0517618423854,29.164201970633187,E120_N645,0
174870500200101158,2022,118.05295688146776,29.165339041401825,E120_N645,0
174870500200101159,2022,118.05336265966363,29.165718064991367,E120_N645,0
174870500200101160,2022,118.05375951965736,29.16609708858091,E120_N645,0
174870500200101162,2022,118.05454878054384,29.166850676658942,E120_N645,0
174870500200101164,2022,118.05534250053137,29.167608723838025,E120_N645,0
174870500200101167,2022,118.05654645781576,29.168745794606657,E120_N645,0
174870500200101168,2022,118.05694777691056,29.1691248181962,E120_N645,0
174870500200101171,2022,118.05815619329609,29.17026634806588,E120_N645,0
174870500200101172,2022,118.05855751239088,29.17064537165542,E120_N645,0
174870500200101173,2022,118.05896774968778,29.171028854346016,E120_N645,0
174870500200101174,2022,118.05938244608576,29.17141233703661,E120_N645,0
174870500200101175,2022,118.0598016015848,29.17179581972721,E120_N645,0
174870500200101176,2022,118.06017616607326,29.172165925114648,E120_N645,0
174870500200101177,2022,118.06057302606705,29.17254494870419,E120_N645,0
174870500200101178,2022,118.06098326336397,29.17292843139478,E120_N645,0
174870500200101179,2022,118.06136674605456,29.173302995883272,E120_N645,0
174870500200101180,2022,118.06177698335146,29.17368647857388,E120_N645,0
174870500200101181,2022,118.06216938424414,29.174061043062355,E120_N645,0
174870500200101182,2022,118.06256178513688,29.174440066651904,E120_N645,0
174870500200101183,2022,118.0629586451306,29.174819090241453,E120_N645,0
174870500200101184,2022,118.06336888242755,29.175202572932044,E120_N645,0
174870500200101185,2022,118.06375682421915,29.17557713742053,E120_N645,0
174870500200101187,2022,118.06456838061092,29.176339643700675,E120_N645,0
174870500200101188,2022,118.0649563224026,29.17671420818916,E120_N645,0
174870500200101190,2022,118.0657500423901,29.1774677962672,E120_N645,0
174870500200101191,2022,118.06614690238384,29.177846819856736,E120_N645,0
174870500200101192,2022,118.0665526805797,29.17823030254733,E120_N645,0
174870500200101193,2022,118.0669450814724,29.178604867035823,E120_N645,0
174870500200101194,2022,118.0673553187693,29.178988349726417,E120_N645,0
174870500200101195,2022,118.06774326056096,29.17936291421491,E120_N645,0
174870500200101196,2022,118.06814457965577,29.179741937804447,E120_N645,0
174870500200101198,2022,118.06895167694644,29.18049998498353,E120_N645,0
174870500200101200,2022,118.06976769243924,29.18126249126368,E120_N645,0
174870500200101201,2022,118.07016901153403,29.18163705575217,E120_N645,0
174870500200101202,2022,118.0705658715278,29.182016079341707,E120_N645,0
174870500200101203,2022,118.0709493542184,29.182390643830203,E120_N645,0
174870500200101204,2022,118.0713506733132,29.182769667419745,E120_N645,0
174870500200101205,2022,118.07177874701432,29.1831576092114,E120_N645,0
174870500200101206,2022,118.0722023616144,29.183541091901983,E120_N645,0
174870500200101207,2022,118.07258138520396,29.18391565639048,E120_N645,0
174870500200101208,2022,118.07296486789454,29.184290220878964,E120_N645,0
174870500200101209,2022,118.07337956429252,29.184669244468505,E120_N645,0
174870500200101210,2022,118.07377642428628,29.185048268058047,E120_N645,0
174870500200101211,2022,118.07415098877476,29.185422832546543,E120_N645,0
174870500200101212,2022,118.07455230786957,29.185797397035028,E120_N645,0
174870500200101213,2022,118.07495808606544,29.18618087972563,E120_N645,0
174870500200101214,2022,118.07535048695811,29.18655544421412,E120_N645,0
174870500200101215,2022,118.07576964245716,29.18694338600576,E120_N645,0
174870500200101217,2022,118.07656336244467,29.1876969740838,E120_N645,0
174870500200101218,2022,118.07693792693318,29.18807153857229,E120_N645,0
174870500200101219,2022,118.0773258687248,29.188446103060777,E120_N645,0
174870500200101220,2022,118.07770935141542,29.18882066754927,E120_N645,0
174870500200101222,2022,118.0785030714029,29.189578714728352,E120_N645,0
174870500200101225,2022,118.07970256958632,29.19072024459804,E120_N645,0
174870500200101227,2022,118.08051412597804,29.19148275087818,E121_N645,2
174870500200101228,2022,118.08091544507285,29.19186177446772,E121_N645,2
174870500200101230,2022,118.0817225423635,29.192624280747857,E121_N645,2
174870500200101231,2022,118.08211940235724,29.1930033043374,E121_N645,2
174870500200101233,2022,118.0829487951532,29.193770269718595,E121_N645,2
174870500200101234,2022,118.08332781874276,29.194144834207087,E121_N645,2
174870500200101235,2022,118.08369792413018,29.19451493959452,E121_N646,4
174870500200101236,2022,118.08410370232605,29.19489842228512,E121_N646,4
174870500200101237,2022,118.08450502142088,29.19527744587465,E121_N646,4
174870500200101238,2022,118.08491971781883,29.195660928565253,E121_N646,4
174870500200101239,2022,118.08531657781262,29.196039952154795,E121_N646,4
174870500200101240,2022,118.08572681510952,29.1964234348454,E121_N646,4
174870500200101241,2022,118.08614597060853,29.196806917535987,E121_N646,4
174870500200101242,2022,118.0865695852086,29.197194859327634,E121_N646,4
174870500200101243,2022,118.0869664452024,29.197573882917183,E121_N646,4
174870500200101244,2022,118.08736330519612,29.197948447405675,E121_N646,4
174870500200101245,2022,118.08776462429093,29.198327470995217,E121_N646,4
174870500200101246,2022,118.08814364788051,29.198702035483706,E121_N646,4
174870500200101247,2022,118.08854496697528,29.199081059073244,E121_N646,4
174870500200101249,2022,118.0893297687607,29.199834647151285,E121_N646,4
174870500200101250,2022,118.08972662875446,29.200209211639773,E121_N646,4
174870500200101251,2022,118.09012794784928,29.200588235229308,E121_N646,4
174870500200101256,2022,118.09213454332334,29.20248335317704,E121_N646,4
174870500200101257,2022,118.092526944216,29.20286237676657,E121_N646,4
174870500200101258,2022,118.09292380420976,29.203236941255057,E121_N646,4
174870500200101259,2022,118.09332512330458,29.203615964844605,E121_N646,4
174870500200101261,2022,118.09412330239314,29.204369552922632,E121_N646,4
174870500200101262,2022,118.09452462148798,29.204748576512173,E121_N646,4
174870500200101264,2022,118.09534063698074,29.205511082792327,E121_N646,4
174870500200101265,2022,118.09575533337872,29.20589010638186,E121_N646,4
174870500200101266,2022,118.09616557067564,29.20627358907246,E121_N646,4
174870500200101268,2022,118.0969815861684,29.207031636251543,E121_N646,4
174870500200101269,2022,118.09738290526325,29.207410659841084,E121_N646,4
174870500200101270,2022,118.09777530615592,29.207785224329577,E121_N646,4
174870500200101271,2022,118.09814987064443,29.208155329717005,E121_N646,4
174870500200101272,2022,118.09855564884028,29.20853435330655,E121_N646,4
174870500200101274,2022,118.09933599152468,29.20928348228353,E121_N646,4
174870500200101275,2022,118.09972839241732,29.20965804677202,E121_N646,4
174870500200101276,2022,118.1001341706132,29.21003707036156,E121_N646,4
174870500200101277,2022,118.10051765330378,29.210407175749,E121_N646,4
174870500200101284,2022,118.10331796876535,29.213051422673693,E121_N646,4
174870500200101285,2022,118.10373266516332,29.2134349053643,E121_N646,4
174870500200101286,2022,118.10416073886448,29.21381838805489,E121_N646,4
174870500200101287,2022,118.10457989436348,29.21420187074548,E121_N646,4
174870500200101288,2022,118.10498121345827,29.214580894335032,E121_N646,4
174870500200101289,2022,118.10538699165411,29.214959917924567,E121_N646,4
174870500200101290,2022,118.10580168805213,29.21533894151411,E121_N646,4
174870500200101291,2022,118.106207466248,29.215722424204703,E121_N646,4
174870500200101292,2022,118.10663108084806,29.216105906895304,E121_N646,4
174870500200101293,2022,118.1070234817408,29.2164804713838,E121_N646,4
174870500200101294,2022,118.10742925993662,29.21685949497334,E121_N646,4
174870500200101295,2022,118.1078127426272,29.217234059461823,E121_N646,4
174870500200101296,2022,118.10820514351994,29.217608623950323,E121_N646,4
174870500200101297,2022,118.10859754441265,29.217983188438804,E121_N646,4
174870500200101299,2022,118.10940910080436,29.218745694718937,E121_N646,4
174870500200101300,2022,118.10979258349496,29.21912025920744,E121_N646,4
174870500200101301,2022,118.11019836169082,29.21949482369592,E121_N646,4
174870500200101305,2022,118.11176796526162,29.221001999851985,E121_N646,4
174870500200101306,2022,118.1121559070533,29.22137656434048,E121_N646,4
174870500200101307,2022,118.11256168524912,29.221760047031072,E121_N646,4
174870500200101308,2022,118.11295408614184,29.22213461151956,E121_N646,4
174870500200101309,2022,118.11335540523665,29.22251363510911,E121_N646,4
174870500200101311,2022,118.11417587983053,29.22327614138924,E121_N646,4
174870500200101312,2022,118.11458165802637,29.223655164978787,E121_N646,4
174870500200101313,2022,118.11497851802012,29.22403418856833,E121_N646,4
174870500200101314,2022,118.115388755317,29.224417671258927,E121_N646,4
174870500200101315,2022,118.1157945335129,29.224796694848468,E121_N646,4
174870500200101316,2022,118.11619139350664,29.22517571843801,E121_N646,4
