fold,budget,seed,shot_number,representation_independent_inclusion
1,250,43,64210500300421132,True
1,250,43,81291100300419992,True
1,250,43,64210000300421516,True
1,250,43,95170800300420389,True
1,250,43,64211100300419324,True
1,250,43,193940100200101415,True
1,250,43,311580500200099479,True
1,250,43,199890000200102314,True
1,250,43,234120500300419492,True
1,250,43,38270600300442423,True
1,250,43,28040100300385104,True
1,250,43,64210200300421619,True
1,250,43,199890300200101891,True
1,250,43,64210300300420936,True
1,250,43,331260000200103016,True
1,250,43,193940500200101387,True
1,250,43,57040600300439766,True
1,250,43,216980100200101592,True
1,250,43,331260800200103085,True
1,250,43,168821100300419199,True
1,250,43,331260800200102600,True
1,250,43,168820500300420112,True
1,250,43,328260600300442647,True
1,250,43,236510600200377305,True
1,250,43,174870100200101354,True
1,250,43,319260500300419857,True
1,250,43,98220600300441774,True
1,250,43,98220800300420649,True
1,250,43,331260600200377759,True
1,250,43,317530600200377842,True
1,250,43,174870200200102803,True
1,250,43,199890100200101472,True
1,250,43,234121100300419178,True
1,250,43,234120600300442698,True
1,250,43,340570200200102575,True
1,250,43,74580200300421934,True
1,250,43,38270200300421137,True
1,250,43,174870800200102539,True
1,250,43,80070500300420458,True
1,250,43,28040000300389585,True
1,250,43,328260600300442504,True
1,250,43,174870300200101270,True
1,250,43,234120300300419893,True
1,250,43,64211100300419370,True
1,250,43,50580800200100119,True
1,250,43,127500800300421121,True
1,250,43,234120500300419988,True
1,250,43,319261100300419015,True
1,250,43,331260500200101251,True
1,250,43,64211100300419628,True
1,250,43,74580600300442365,True
1,250,43,331260500200101857,True
1,250,43,28040000300389879,True
1,250,43,199890100200101495,True
1,250,43,98221100300419890,True
1,250,43,93340200300420358,True
1,250,43,331260500200101486,True
1,250,43,93340100300419452,True
1,250,43,38271100300419712,True
1,500,43,319260500300420195,True
1,500,43,67870800300421990,True
1,500,43,81290100300420166,True
1,500,43,331261100200101634,True
1,500,43,328260200300420965,True
1,500,43,95170100300419830,True
1,500,43,28040500300384202,True
1,500,43,199891100200101646,True
1,500,43,64210600300440587,True
1,500,43,74581100300420468,True
1,500,43,74580800300421172,True
1,500,43,328260100300419250,True
1,500,43,319260300300419923,True
1,500,43,147781100300419947,True
1,500,43,331260200200102873,True
1,500,43,93340800300420182,True
1,500,43,50580000200099738,True
1,500,43,216980100200101886,True
1,500,43,340570000200102949,True
1,500,43,98220100300420599,True
1,500,43,319260000300420726,True
1,500,43,236510600200376886,True
1,500,43,319260000300420860,True
1,500,43,216980300200101404,True
1,500,43,157080800300421215,True
1,500,43,340570500200101195,True
1,500,43,127500800300420736,True
1,500,43,98220600300442351,True
1,500,43,67870600300441321,True
1,500,43,331260500200101275,True
1,500,43,50580100200099122,True
1,500,43,199890500200101123,True
1,500,43,153980200200102640,True
1,500,43,50580100200099375,True
1,500,43,234120600300442439,True
1,500,43,168820600300443027,True
1,500,43,331260500200101354,True
1,500,43,52310200300420433,True
1,500,43,157080300300420684,True
1,500,43,331260300200101384,True
1,500,43,199890200200102649,True
1,500,43,340570800200103042,True
1,500,43,340570100200101142,True
1,500,43,208741100200098982,True
1,500,43,216980000200102878,True
1,500,43,319261100300419257,True
1,500,43,64211100300419748,True
1,500,43,328260300300419025,True
1,500,43,319260200300421377,True
1,500,43,317530100200101933,True
1,500,43,98221100300419814,True
1,500,43,317530100200102081,True
1,500,43,92730000300420371,True
1,500,43,317530500200101982,True
1,500,43,236510800200103136,True
1,500,43,174870500200101876,True
1,500,43,168820600300443034,True
1,500,43,331260000200102344,True
1,500,43,95170200300420928,True
1,500,43,28040500300384214,True
1,500,43,50580200200100432,True
1,500,43,219930800300419476,True
1,500,43,127500200300421658,True
1,500,43,216980800200102496,True
1,500,43,81291100300419461,True
1,500,43,317530500200101713,True
1,500,43,199890000200102437,True
1,500,43,208740600200380198,True
1,500,43,331260500200101240,True
1,500,43,174870200200102551,True
1,500,43,319260200300421392,True
1,500,43,95170800300420577,True
1,500,43,50580100200098808,True
1,500,43,48800800300420244,True
1,500,43,319260100300419747,True
1,500,43,50580000200100186,True
1,500,43,74580300300420652,True
1,500,43,317530800200102727,True
1,500,43,98220100300420277,True
1,500,43,81290800300420455,True
1,500,43,340570300200101497,True
1,500,43,81290200300421334,True
1,500,43,317530500200101708,True
1,500,43,95170600300442280,True
1,500,43,328261100300418688,True
1,500,43,98221100300419535,True
1,500,43,319261100300418921,True
1,500,43,28040000300389604,True
1,500,43,340570000200102954,True
1,500,43,48800300300420017,True
1,500,43,81290100300420162,True
1,500,43,193940100200101866,True
1,500,43,98220000300421424,True
1,500,43,147780800300420928,True
1,500,43,64211100300419385,True
1,500,43,64210600300440504,True
1,500,43,234121100300418926,True
1,500,43,199890200200102895,True
1,500,43,317530600200377733,True
1,500,43,98220000300421632,True
1,500,43,199890200200102645,True
1,500,43,28040500300384750,True
1,500,43,328260100300419432,True
1,500,43,74581100300420254,True
1,500,43,153981100200100813,True
1,500,43,331260000200102793,True
1,500,43,340570600200376539,True
1,500,43,57040600300439590,True
1,500,43,311580200200100784,True
1,500,43,340571100200101699,True
1,500,43,28040600300476839,True
1,500,43,74580500300420545,True
1,500,43,81290600300441592,True
1,500,43,64210300300420634,True
1,500,43,50580500200099464,True
1,500,43,168820000300421354,True
1,500,43,48800000300420836,True
1,500,43,199890500200101430,True
1,500,43,48801100300419474,True
1,500,43,331260000200102600,True
1,500,43,317530800200103115,True
1,500,43,216980200200102745,True
1,500,43,81290800300420899,True
1,500,43,331260200200102404,True
1,500,43,174870500200101800,True
1,500,43,193940600200377823,True
1,500,43,340570800200103081,True
1,500,43,28040200300389937,True
1,500,43,50581100200098952,True
1,500,43,50580300200098861,True
1,500,43,174870500200101573,True
1,500,43,147780500300420304,True
1,500,43,340570800200102639,True
1,500,43,193940000200102504,True
1,500,43,38270600300442747,True
1,500,43,216980200200102461,True
1,500,43,199891100200101297,True
1,500,43,50580000200099819,True
1,500,43,216980300200101764,True
1,500,43,193941100200100821,True
1,500,43,74580000300421644,True
1,500,43,93340600300442718,True
1,500,43,50580200200099909,True
1,500,43,317530500200101681,True
1,500,43,174870000200102714,True
1,500,43,331260300200101529,True
1,500,43,64210100300420574,True
1,500,43,28040600300477353,True
1,500,43,216980000200102777,True
1,500,43,28040500300384257,True
1,500,43,93340800300419865,True
1,500,43,199891100200100814,True
1,500,43,153980600200376820,True
1,500,43,319260000300421438,True
1,500,43,147780800300421039,True
1,500,43,216980100200101276,True
1,500,43,199890600200377195,True
1,500,43,331261100200101416,True
1,500,43,315140600300442885,True
1,500,43,193940300200101128,True
1,500,43,216980200200102688,True
1,500,43,157080600300442003,True
1,500,43,340570000200102133,True
1,500,43,174870800200102900,True
1,500,43,193940800200103039,True
1,500,43,174870800200102149,True
1,500,43,340570800200103043,True
1,500,43,127500200300421693,True
1,500,43,28040200300389964,True
1,500,43,57041100300420212,True
1,500,43,319260600300443728,True
1,500,43,193940500200101125,True
1,500,43,95170600300442333,True
1,500,43,199890300200101963,True
1,500,43,331260800200102944,True
1,500,43,93340300300419547,True
1,500,43,328261100300418032,True
1,500,43,331260200200102499,True
1,500,43,93341100300419087,True
1,500,43,193941100200101539,True
1,500,43,67871100300420659,True
1,500,43,216980000200102193,True
1,500,43,157080300300420254,True
1,500,43,50580600200378722,True
1,500,43,331260500200101754,True
1,500,43,193940200200102450,True
1,500,43,340570000200102076,True
1,500,43,147781100300420148,True
1,500,43,328260100300419654,True
1,500,43,219931100300418367,True
1,500,43,199890500200101844,True
1,500,43,64210500300421132,True
1,500,43,81291100300419992,True
1,500,43,64210000300421516,True
1,500,43,95170800300420389,True
1,500,43,64211100300419324,True
1,500,43,193940100200101415,True
1,500,43,311580500200099479,True
1,500,43,199890000200102314,True
1,500,43,234120500300419492,True
1,500,43,38270600300442423,True
1,500,43,28040100300385104,True
1,500,43,64210200300421619,True
1,500,43,199890300200101891,True
1,500,43,64210300300420936,True
1,500,43,331260000200103016,True
1,500,43,193940500200101387,True
1,500,43,57040600300439766,True
1,500,43,216980100200101592,True
1,500,43,331260800200103085,True
1,500,43,168821100300419199,True
1,500,43,331260800200102600,True
1,500,43,168820500300420112,True
1,500,43,328260600300442647,True
1,500,43,236510600200377305,True
1,500,43,174870100200101354,True
1,500,43,319260500300419857,True
1,500,43,98220600300441774,True
1,500,43,98220800300420649,True
1,500,43,331260600200377759,True
1,500,43,317530600200377842,True
1,500,43,174870200200102803,True
1,500,43,199890100200101472,True
1,500,43,234121100300419178,True
1,500,43,234120600300442698,True
1,500,43,340570200200102575,True
1,500,43,74580200300421934,True
1,500,43,38270200300421137,True
1,500,43,174870800200102539,True
1,500,43,80070500300420458,True
1,500,43,28040000300389585,True
1,500,43,328260600300442504,True
1,500,43,174870300200101270,True
1,500,43,234120300300419893,True
1,500,43,64211100300419370,True
1,500,43,50580800200100119,True
1,500,43,127500800300421121,True
1,500,43,234120500300419988,True
1,500,43,319261100300419015,True
1,500,43,331260500200101251,True
1,500,43,64211100300419628,True
1,500,43,74580600300442365,True
1,500,43,331260500200101857,True
1,500,43,28040000300389879,True
1,500,43,199890100200101495,True
1,500,43,98221100300419890,True
1,500,43,93340200300420358,True
1,500,43,331260500200101486,True
1,500,43,93340100300419452,True
1,500,43,38271100300419712,True
1,500,43,74581100300419996,True
1,500,43,93340800300419573,True
1,500,43,64210800300420567,True
1,500,43,331260300200101408,True
1,500,43,319260000300420999,True
1,500,43,147780100300420591,True
1,500,43,67870500300420729,True
1,500,43,98220500300419985,True
1,500,43,153980300200101480,True
1,500,43,127500600300442204,True
1,500,43,328260100300419328,True
1,500,43,38270600300442206,True
1,500,43,340570200200102877,True
1,500,43,331260100200101674,True
1,500,43,93340500300419715,True
1,500,43,98221100300419977,True
1,500,43,311580800200100078,True
1,500,43,216980000200102342,True
1,500,43,168820500300420522,True
1,500,43,30891100200101403,True
1,500,43,216980800200102782,True
1,500,43,95170100300420589,True
1,500,43,234121100300419406,True
1,500,43,67871100300420525,True
1,500,43,157080500300420715,True
1,500,43,168820100300420057,True
1,500,43,57041100300420156,True
1,500,43,328260500300419787,True
1,500,43,328260500300419259,True
1,500,43,52310200300421011,True
1,500,43,317530600200378026,True
1,500,43,95170000300421334,True
1,500,43,199890200200102930,True
1,500,43,157691100300418845,True
1,500,43,98220300300420660,True
1,500,43,319260100300419875,True
1,500,43,74580000300421622,True
1,500,43,319261100300419212,True
1,500,43,157080000300421042,True
1,500,43,74580500300420610,True
1,500,43,168820600300442335,True
1,500,43,216980500200101539,True
1,500,43,331260600200377066,True
1,500,43,174870500200101810,True
1,500,43,50580100200099386,True
1,500,43,50580000200100166,True
1,500,43,81291100300419722,True
1,500,43,50580600200378304,True
1,500,43,98220600300441869,True
1,500,43,30890800200102544,True
1,500,43,28040000300389301,True
1,500,43,97611100300244014,True
1,500,43,317530500200101853,True
1,500,43,157080100300420727,True
1,500,43,319260300300420356,True
1,500,43,311580100200099927,True
1,500,43,157081100300419920,True
1,500,43,193940500200100963,True
1,500,43,319261100300419374,True
1,500,43,67870100300420860,True
1,500,43,174870800200102197,True
1,500,43,127500800300420762,True
1,500,43,168820800300420002,True
1,500,43,199890200200102637,True
1,500,43,64210600300440001,True
1,500,43,93341100300418825,True
1,500,43,50580200200100205,True
1,500,43,331260000200102714,True
1,500,43,236510500200101702,True
1,500,43,216980000200102904,True
1,500,43,331260600200377319,True
1,500,43,64210800300420473,True
1,500,43,328260300300419586,True
1,500,43,147780000300421395,True
1,500,43,234120500300419421,True
1,500,43,193940000200102467,True
1,500,43,234121100300419496,True
1,500,43,234120500300419512,True
1,500,43,311580500200098802,True
1,500,43,81290500300420181,True
1,500,43,174871100200101319,True
1,500,43,52310200300421008,True
1,500,43,153980300200101257,True
1,500,43,340571100200101677,True
1,500,43,168820100300420249,True
1,500,43,93340800300420187,True
1,500,43,30890800200102674,True
1,500,43,81290300300420333,True
1,500,43,67870800300421710,True
1,500,43,74580300300420771,True
1,500,43,234120000300420345,True
1,500,43,147780100300420439,True
1,500,43,28040000300389420,True
1,500,43,328260000300420944,True
1,500,43,168820800300420630,True
1,500,43,64210200300421853,True
1,500,43,234120800300419753,True
1,500,43,234120300300420169,True
1,500,43,57040800300420937,True
1,500,43,193940100200101205,True
1,500,43,80070300300420558,True
1,500,43,50580300200099441,True
1,500,43,199891100200101270,True
1,500,43,193941100200101372,True
1,500,43,64210200300421944,True
1,500,43,147780500300420621,True
1,500,43,153980600200376487,True
1,500,43,193940600200377443,True
1,500,43,30890600200377151,True
1,500,43,38271100300419703,True
1,500,43,48800500300419748,True
1,500,43,331261100200101627,True
1,500,43,95170200300421625,True
1,500,43,64210800300420335,True
1,500,43,147780300300420467,True
1,500,43,50580100200099486,True
1,500,43,81291100300419517,True
1,500,43,317530800200102461,True
1,500,43,50580600200378585,True
1,500,43,50580200200099942,True
1,500,43,315141100300419389,True
1,500,43,315140300300420088,True
1,500,43,311580300200099820,True
1,500,43,64210100300420840,True
1,500,43,95170200300421619,True
1,500,43,52310600300443048,True
1,500,43,236510600200377243,True
1,500,43,174871100200100955,True
1,500,43,331260800200102819,True
1,500,43,50580500200099140,True
1,500,43,236510500200101719,True
1,500,43,127500800300421119,True
1,500,43,67870600300441437,True
1,500,43,30890100200101362,True
1,500,43,30890500200101242,True
1,500,43,38271100300420292,True
1,500,43,67870300300420916,True
1,500,43,50580300200099488,True
1,500,43,193940000200102587,True
1,500,43,319260600300443985,True
1,500,43,234120600300442497,True
1,500,43,64210500300420980,True
1,500,43,193940800200103057,True
1,500,43,50580000200099891,True
1,500,43,30890500200101526,True
1,500,43,64210200300421545,True
1,500,43,319260200300421293,True
1,500,43,80070200300421530,True
1,500,43,74580100300420669,True
1,500,43,93340800300420121,True
1,500,43,57040600300439646,True
1,500,43,64210600300440552,True
1,500,43,315140600300442785,True
1,500,43,64210800300420544,True
1,500,43,157080100300420229,True
1,500,43,216980800200102543,True
1,500,43,199891100200101579,True
1,500,43,50580200200100067,True
1,500,43,317530600200377885,True
1,500,43,50580800200100582,True
1,500,43,236510500200101631,True
1,500,43,311580100200099857,True
1,500,43,157080000300421086,True
1,500,43,38270100300419950,True
1,500,43,64210200300421996,True
1,500,43,193940800200103006,True
1,500,43,81290200300421158,True
1,500,43,64210800300420159,True
1,500,43,319260200300421315,True
1,500,43,28040600300477463,True
1,500,43,153980200200102387,True
1,500,43,50580300200099686,True
1,500,43,28040500300384114,True
1,500,43,174871100200101654,True
1,500,43,98221100300419894,True
1,500,43,157081100300419528,True
1,500,43,219930500300419172,True
1,500,43,193940600200377391,True
1,500,43,64210000300421450,True
1,500,43,67870100300421010,True
1,500,43,93340300300419561,True
1,500,43,138580800200100668,True
1,500,43,64210600300440003,True
1,500,43,319260200300421404,True
1,500,43,317530300200102321,True
1,500,43,317530300200102297,True
1,500,43,81291100300419474,True
1,500,43,311580600200379038,True
1,500,43,64210300300421176,True
1,500,43,81291100300419410,True
1,500,43,168820000300421713,True
1,500,43,168820500300419877,True
1,500,43,157080100300420403,True
1,500,43,193940500200101352,True
1,500,43,95170200300420888,True
1,500,43,319260600300443913,True
1,500,43,234120500300419439,True
1,500,43,317530800200102985,True
1,500,43,30890100200101440,True
1,500,43,127500800300420755,True
1,500,43,216980800200102509,True
1,500,43,52311100300418172,True
1,500,43,157080800300420691,True
1,500,43,328260300300419588,True
1,500,43,48800000300420834,True
1,500,43,331260600200377727,True
1,500,43,340570000200102229,True
1,500,43,174871100200101097,True
1,500,43,67870800300421768,True
1,500,43,311581100200099524,True
1,500,43,95171100300419749,True
1,500,43,98220300300420549,True
1,500,43,74581100300420503,True
1,500,43,57040300300420747,True
1,500,43,38270800300421141,True
1,500,43,340570600200376426,True
1,500,43,319260000300421247,True
1,500,43,340570500200101552,True
1,500,43,234120000300420487,True
1,500,43,50580500200099124,True
1,500,43,95171100300419919,True
1,500,43,74580200300421924,True
1,500,43,340570800200102665,True
1,500,43,216980100200101444,True
1,500,43,64210300300421111,True
1,500,43,340570100200101502,True
1,500,43,319260200300421043,True
1,500,43,311580800200100770,True
1,500,43,319260200300421391,True
1,500,43,331260000200102290,True
1,500,43,67870600300441385,True
1,500,43,317530300200101784,True
1,500,43,311580100200099916,True
1,500,43,193940500200101245,True
1,500,43,193940600200378014,True
1,500,43,157080300300420728,True
1,500,43,147780500300420558,True
1,500,43,219930100300419505,True
1,500,43,28040500300384060,True
1,500,43,174870600200376493,True
1,500,43,93340800300420033,True
1,500,43,168820200300421091,True
1,500,43,234120600300442868,True
1,500,43,81291100300419544,True
1,500,43,328260300300419569,True
1,500,43,93340100300419367,True
1,500,43,157080600300442416,True
1,500,43,28040500300384076,True
1,500,43,319260800300419829,True
1,500,43,93341100300418728,True
1,1000,43,319260500300420195,True
1,1000,43,67870800300421990,True
1,1000,43,81290100300420166,True
1,1000,43,331261100200101634,True
1,1000,43,328260200300420965,True
1,1000,43,95170100300419830,True
1,1000,43,28040500300384202,True
1,1000,43,199891100200101646,True
1,1000,43,64210600300440587,True
1,1000,43,74581100300420468,True
1,1000,43,74580800300421172,True
1,1000,43,328260100300419250,True
1,1000,43,319260300300419923,True
1,1000,43,147781100300419947,True
1,1000,43,331260200200102873,True
1,1000,43,93340800300420182,True
1,1000,43,50580000200099738,True
1,1000,43,216980100200101886,True
1,1000,43,340570000200102949,True
1,1000,43,98220100300420599,True
1,1000,43,319260000300420726,True
1,1000,43,236510600200376886,True
1,1000,43,319260000300420860,True
1,1000,43,216980300200101404,True
1,1000,43,157080800300421215,True
1,1000,43,340570500200101195,True
1,1000,43,127500800300420736,True
1,1000,43,98220600300442351,True
1,1000,43,67870600300441321,True
1,1000,43,331260500200101275,True
1,1000,43,50580100200099122,True
1,1000,43,199890500200101123,True
1,1000,43,153980200200102640,True
1,1000,43,50580100200099375,True
1,1000,43,234120600300442439,True
1,1000,43,168820600300443027,True
1,1000,43,331260500200101354,True
1,1000,43,52310200300420433,True
1,1000,43,157080300300420684,True
1,1000,43,331260300200101384,True
1,1000,43,199890200200102649,True
1,1000,43,340570800200103042,True
1,1000,43,340570100200101142,True
1,1000,43,208741100200098982,True
1,1000,43,216980000200102878,True
1,1000,43,319261100300419257,True
1,1000,43,64211100300419748,True
1,1000,43,328260300300419025,True
1,1000,43,319260200300421377,True
1,1000,43,317530100200101933,True
1,1000,43,98221100300419814,True
1,1000,43,317530100200102081,True
1,1000,43,92730000300420371,True
1,1000,43,317530500200101982,True
1,1000,43,236510800200103136,True
1,1000,43,174870500200101876,True
1,1000,43,168820600300443034,True
1,1000,43,331260000200102344,True
1,1000,43,95170200300420928,True
1,1000,43,28040500300384214,True
1,1000,43,50580200200100432,True
1,1000,43,219930800300419476,True
1,1000,43,127500200300421658,True
1,1000,43,216980800200102496,True
1,1000,43,81291100300419461,True
1,1000,43,317530500200101713,True
1,1000,43,199890000200102437,True
1,1000,43,208740600200380198,True
1,1000,43,331260500200101240,True
1,1000,43,174870200200102551,True
1,1000,43,319260200300421392,True
1,1000,43,95170800300420577,True
1,1000,43,50580100200098808,True
1,1000,43,48800800300420244,True
1,1000,43,319260100300419747,True
1,1000,43,50580000200100186,True
1,1000,43,74580300300420652,True
1,1000,43,317530800200102727,True
1,1000,43,98220100300420277,True
1,1000,43,81290800300420455,True
1,1000,43,340570300200101497,True
1,1000,43,81290200300421334,True
1,1000,43,317530500200101708,True
1,1000,43,95170600300442280,True
1,1000,43,328261100300418688,True
1,1000,43,98221100300419535,True
1,1000,43,319261100300418921,True
1,1000,43,28040000300389604,True
1,1000,43,340570000200102954,True
1,1000,43,48800300300420017,True
1,1000,43,81290100300420162,True
1,1000,43,193940100200101866,True
1,1000,43,98220000300421424,True
1,1000,43,147780800300420928,True
1,1000,43,64211100300419385,True
1,1000,43,64210600300440504,True
1,1000,43,234121100300418926,True
1,1000,43,199890200200102895,True
1,1000,43,317530600200377733,True
1,1000,43,98220000300421632,True
1,1000,43,199890200200102645,True
1,1000,43,28040500300384750,True
1,1000,43,328260100300419432,True
1,1000,43,74581100300420254,True
1,1000,43,153981100200100813,True
1,1000,43,331260000200102793,True
1,1000,43,340570600200376539,True
1,1000,43,57040600300439590,True
1,1000,43,311580200200100784,True
1,1000,43,340571100200101699,True
1,1000,43,28040600300476839,True
1,1000,43,74580500300420545,True
1,1000,43,81290600300441592,True
1,1000,43,64210300300420634,True
1,1000,43,50580500200099464,True
1,1000,43,168820000300421354,True
1,1000,43,48800000300420836,True
1,1000,43,199890500200101430,True
1,1000,43,48801100300419474,True
1,1000,43,331260000200102600,True
1,1000,43,317530800200103115,True
1,1000,43,216980200200102745,True
1,1000,43,81290800300420899,True
1,1000,43,331260200200102404,True
1,1000,43,174870500200101800,True
1,1000,43,193940600200377823,True
1,1000,43,340570800200103081,True
1,1000,43,28040200300389937,True
1,1000,43,50581100200098952,True
1,1000,43,50580300200098861,True
1,1000,43,174870500200101573,True
1,1000,43,147780500300420304,True
1,1000,43,340570800200102639,True
1,1000,43,193940000200102504,True
1,1000,43,38270600300442747,True
1,1000,43,216980200200102461,True
1,1000,43,199891100200101297,True
1,1000,43,50580000200099819,True
1,1000,43,216980300200101764,True
1,1000,43,193941100200100821,True
1,1000,43,74580000300421644,True
1,1000,43,93340600300442718,True
1,1000,43,50580200200099909,True
1,1000,43,317530500200101681,True
1,1000,43,174870000200102714,True
1,1000,43,331260300200101529,True
1,1000,43,64210100300420574,True
1,1000,43,28040600300477353,True
1,1000,43,216980000200102777,True
1,1000,43,28040500300384257,True
1,1000,43,93340800300419865,True
1,1000,43,199891100200100814,True
1,1000,43,153980600200376820,True
1,1000,43,319260000300421438,True
1,1000,43,147780800300421039,True
1,1000,43,216980100200101276,True
1,1000,43,199890600200377195,True
1,1000,43,331261100200101416,True
1,1000,43,315140600300442885,True
1,1000,43,193940300200101128,True
1,1000,43,216980200200102688,True
1,1000,43,157080600300442003,True
1,1000,43,340570000200102133,True
1,1000,43,174870800200102900,True
1,1000,43,193940800200103039,True
1,1000,43,174870800200102149,True
1,1000,43,340570800200103043,True
1,1000,43,127500200300421693,True
1,1000,43,28040200300389964,True
1,1000,43,57041100300420212,True
1,1000,43,319260600300443728,True
1,1000,43,193940500200101125,True
1,1000,43,95170600300442333,True
1,1000,43,199890300200101963,True
1,1000,43,331260800200102944,True
1,1000,43,93340300300419547,True
1,1000,43,328261100300418032,True
1,1000,43,331260200200102499,True
1,1000,43,93341100300419087,True
1,1000,43,193941100200101539,True
1,1000,43,67871100300420659,True
1,1000,43,216980000200102193,True
1,1000,43,157080300300420254,True
1,1000,43,50580600200378722,True
1,1000,43,331260500200101754,True
1,1000,43,193940200200102450,True
1,1000,43,340570000200102076,True
1,1000,43,147781100300420148,True
1,1000,43,328260100300419654,True
1,1000,43,219931100300418367,True
1,1000,43,199890500200101844,True
1,1000,43,64210500300421132,True
1,1000,43,81291100300419992,True
1,1000,43,64210000300421516,True
1,1000,43,95170800300420389,True
1,1000,43,64211100300419324,True
1,1000,43,193940100200101415,True
1,1000,43,311580500200099479,True
1,1000,43,199890000200102314,True
1,1000,43,234120500300419492,True
1,1000,43,38270600300442423,True
1,1000,43,28040100300385104,True
1,1000,43,64210200300421619,True
1,1000,43,199890300200101891,True
1,1000,43,64210300300420936,True
1,1000,43,331260000200103016,True
1,1000,43,193940500200101387,True
1,1000,43,57040600300439766,True
1,1000,43,216980100200101592,True
1,1000,43,331260800200103085,True
1,1000,43,168821100300419199,True
1,1000,43,331260800200102600,True
1,1000,43,168820500300420112,True
1,1000,43,328260600300442647,True
1,1000,43,236510600200377305,True
1,1000,43,174870100200101354,True
1,1000,43,319260500300419857,True
1,1000,43,98220600300441774,True
1,1000,43,98220800300420649,True
1,1000,43,331260600200377759,True
1,1000,43,317530600200377842,True
1,1000,43,174870200200102803,True
1,1000,43,199890100200101472,True
1,1000,43,234121100300419178,True
1,1000,43,234120600300442698,True
1,1000,43,340570200200102575,True
1,1000,43,74580200300421934,True
1,1000,43,38270200300421137,True
1,1000,43,174870800200102539,True
1,1000,43,80070500300420458,True
1,1000,43,28040000300389585,True
1,1000,43,328260600300442504,True
1,1000,43,174870300200101270,True
1,1000,43,234120300300419893,True
1,1000,43,64211100300419370,True
1,1000,43,50580800200100119,True
1,1000,43,127500800300421121,True
1,1000,43,234120500300419988,True
1,1000,43,319261100300419015,True
1,1000,43,331260500200101251,True
1,1000,43,64211100300419628,True
1,1000,43,74580600300442365,True
1,1000,43,331260500200101857,True
1,1000,43,28040000300389879,True
1,1000,43,199890100200101495,True
1,1000,43,98221100300419890,True
1,1000,43,93340200300420358,True
1,1000,43,331260500200101486,True
1,1000,43,93340100300419452,True
1,1000,43,38271100300419712,True
1,1000,43,74581100300419996,True
1,1000,43,93340800300419573,True
1,1000,43,64210800300420567,True
1,1000,43,331260300200101408,True
1,1000,43,319260000300420999,True
1,1000,43,147780100300420591,True
1,1000,43,67870500300420729,True
1,1000,43,98220500300419985,True
1,1000,43,153980300200101480,True
1,1000,43,127500600300442204,True
1,1000,43,328260100300419328,True
1,1000,43,38270600300442206,True
1,1000,43,340570200200102877,True
1,1000,43,331260100200101674,True
1,1000,43,93340500300419715,True
1,1000,43,98221100300419977,True
1,1000,43,311580800200100078,True
1,1000,43,216980000200102342,True
1,1000,43,168820500300420522,True
1,1000,43,30891100200101403,True
1,1000,43,216980800200102782,True
1,1000,43,95170100300420589,True
1,1000,43,234121100300419406,True
1,1000,43,67871100300420525,True
1,1000,43,157080500300420715,True
1,1000,43,168820100300420057,True
1,1000,43,57041100300420156,True
1,1000,43,328260500300419787,True
1,1000,43,328260500300419259,True
1,1000,43,52310200300421011,True
1,1000,43,317530600200378026,True
1,1000,43,95170000300421334,True
1,1000,43,199890200200102930,True
1,1000,43,157691100300418845,True
1,1000,43,98220300300420660,True
1,1000,43,319260100300419875,True
1,1000,43,74580000300421622,True
1,1000,43,319261100300419212,True
1,1000,43,157080000300421042,True
1,1000,43,74580500300420610,True
1,1000,43,168820600300442335,True
1,1000,43,216980500200101539,True
1,1000,43,331260600200377066,True
1,1000,43,174870500200101810,True
1,1000,43,50580100200099386,True
1,1000,43,50580000200100166,True
1,1000,43,81291100300419722,True
1,1000,43,50580600200378304,True
1,1000,43,98220600300441869,True
1,1000,43,30890800200102544,True
1,1000,43,28040000300389301,True
1,1000,43,97611100300244014,True
1,1000,43,317530500200101853,True
1,1000,43,157080100300420727,True
1,1000,43,319260300300420356,True
1,1000,43,311580100200099927,True
1,1000,43,157081100300419920,True
1,1000,43,193940500200100963,True
1,1000,43,319261100300419374,True
1,1000,43,67870100300420860,True
1,1000,43,174870800200102197,True
1,1000,43,127500800300420762,True
1,1000,43,168820800300420002,True
1,1000,43,199890200200102637,True
1,1000,43,64210600300440001,True
1,1000,43,93341100300418825,True
1,1000,43,50580200200100205,True
1,1000,43,331260000200102714,True
1,1000,43,236510500200101702,True
1,1000,43,216980000200102904,True
1,1000,43,331260600200377319,True
1,1000,43,64210800300420473,True
1,1000,43,328260300300419586,True
1,1000,43,147780000300421395,True
1,1000,43,234120500300419421,True
1,1000,43,193940000200102467,True
1,1000,43,234121100300419496,True
1,1000,43,234120500300419512,True
1,1000,43,311580500200098802,True
1,1000,43,81290500300420181,True
1,1000,43,174871100200101319,True
1,1000,43,52310200300421008,True
1,1000,43,153980300200101257,True
1,1000,43,340571100200101677,True
1,1000,43,168820100300420249,True
1,1000,43,93340800300420187,True
1,1000,43,30890800200102674,True
1,1000,43,81290300300420333,True
1,1000,43,67870800300421710,True
1,1000,43,74580300300420771,True
1,1000,43,234120000300420345,True
1,1000,43,147780100300420439,True
1,1000,43,28040000300389420,True
1,1000,43,328260000300420944,True
1,1000,43,168820800300420630,True
1,1000,43,64210200300421853,True
1,1000,43,234120800300419753,True
1,1000,43,234120300300420169,True
1,1000,43,57040800300420937,True
