shot_number,lon,lat,delta_time,year,spatial_block_id,spatial_block_x,spatial_block_y,sampling_random,agbd,agbd_se,date,spatial_fold
45630600200252149,-78.77711899799853,33.97550957988655,55278552.816025,2019,EPSG5070_50KM_31_27,31,27,0.014449199069869,10.899979591369627,10.30686378479004,2019-10-02T19:09:12.816024Z,4
25220600300609710,-78.88793657737877,34.139769485392335,43916385.803322,2019,EPSG5070_50KM_31_27,31,27,0.0147333934930981,37.152401,10.297879219055176,2019-05-24T06:59:45.803322Z,4
25221100300226107,-78.84147274440186,34.08225600000499,43916387.158698,2019,EPSG5070_50KM_31_27,31,27,0.0159026914980175,82.447479,10.299160957336426,2019-05-24T06:59:47.158698Z,4
25220800300231658,-78.791842949677,34.04968226680957,43916388.063661,2019,EPSG5070_50KM_31_27,31,27,0.016343742725363,16.114362716674805,10.303442001342772,2019-05-24T06:59:48.063661Z,4
25220600300609548,-78.96053520162991,34.19732310268916,43916384.464467,2019,EPSG5070_50KM_31_27,31,27,0.0166684234004932,23.71245002746582,10.300621032714844,2019-05-24T06:59:44.464466Z,4
25221100300226457,-78.68347341677512,33.95630869075041,43916390.08432,2019,EPSG5070_50KM_31_27,31,27,0.0169705254355319,169.432968,10.299291610717772,2019-05-24T06:59:50.084320Z,4
45630600200252204,-78.75257164669931,33.9951117881175,55278553.270545,2019,EPSG5070_50KM_31_27,31,27,0.0171239949097899,195.445358,10.299809455871582,2019-10-02T19:09:13.270544Z,4
25220600300609717,-78.8848107475403,34.1372723888024,43916385.861184,2019,EPSG5070_50KM_31_27,31,27,0.0173030598404757,302.495941,10.306244850158691,2019-05-24T06:59:45.861184Z,4
25221100300226149,-78.82176351774562,34.066600096206336,43916387.522314,2019,EPSG5070_50KM_31_27,31,27,0.0177227000951228,181.666229,10.299622535705566,2019-05-24T06:59:47.522313Z,4
25221100300226583,-78.62733333451223,33.91149918426433,43916391.12564,2019,EPSG5070_50KM_31_27,31,27,0.0178575018827358,72.741409,10.294914245605469,2019-05-24T06:59:51.125639Z,4
25220600300609952,-78.77968744020531,34.0537311305661,43916387.803321,2019,EPSG5070_50KM_31_27,31,27,0.0181322890246571,181.463135,10.297526359558104,2019-05-24T06:59:47.803320Z,4
25220800300231885,-78.68966264903729,33.968192195057846,43916389.956228,2019,EPSG5070_50KM_31_27,31,27,0.0186434237278807,150.953781,10.299358367919922,2019-05-24T06:59:49.956228Z,4
25220800300231289,-78.95686536146293,34.180819969690354,43916385.014078,2019,EPSG5070_50KM_31_27,31,27,0.0206317330949705,96.85203552246094,10.297527313232422,2019-05-24T06:59:45.014077Z,4
25220600300609712,-78.88704475716807,34.139056029223774,43916385.819854,2019,EPSG5070_50KM_31_27,31,27,0.0206707303578138,22.351533889770508,10.301060676574709,2019-05-24T06:59:45.819853Z,4
25220800300231310,-78.9475190856549,34.173364352729,43916385.187623,2019,EPSG5070_50KM_31_27,31,27,0.0207460513327051,138.283005,10.296079635620115,2019-05-24T06:59:45.187623Z,4
45630300200252164,-78.79395210447528,33.97851947309763,55278552.377978,2019,EPSG5070_50KM_31_27,31,27,0.0218663899124795,11.590163230895996,10.306733131408691,2019-10-02T19:09:12.377977Z,4
45630300200252227,-78.76581071772699,34.000988883305936,55278552.898665,2019,EPSG5070_50KM_31_27,31,27,0.0219926804362791,151.93544006347656,10.296598434448242,2019-10-02T19:09:12.898665Z,4
45630300200252127,-78.81045077837304,33.96533391128258,55278552.07221,2019,EPSG5070_50KM_31_27,31,27,0.0227102357017237,79.208191,10.295528411865234,2019-10-02T19:09:12.072209Z,4
25221100300226452,-78.68569850820077,33.95807895386863,43916390.043,2019,EPSG5070_50KM_31_27,31,27,0.0229812763422967,225.907074,10.301417350769045,2019-05-24T06:59:50.042999Z,4
45630000200252064,-78.82577224959267,33.97579942145502,55278552.406902,2019,EPSG5070_50KM_31_27,31,27,0.0230464991143812,30.82090759277344,10.303430557250977,2019-10-02T19:09:12.406902Z,4
47050600300418055,-78.82312800266799,34.036853433078804,56070856.676893,2019,EPSG5070_50KM_31_27,31,27,0.0235253166007191,147.35198974609375,10.295272827148438,2019-10-11T23:14:16.676893Z,4
45630200200252168,-78.7965562194905,33.98427617255762,55278552.46475,2019,EPSG5070_50KM_31_27,31,27,0.0250450545443025,104.590424,10.294612884521484,2019-10-02T19:09:12.464749Z,4
47050500300418162,-78.82553591723683,34.04605255855206,56070856.606649,2019,EPSG5070_50KM_31_27,31,27,0.0252284666360935,55.54986190795898,10.295890808105469,2019-10-11T23:14:16.606648Z,4
25220800300231789,-78.73248339645353,34.00232215452092,43916389.162829,2019,EPSG5070_50KM_31_27,31,27,0.0255710381844134,210.513809,10.29960823059082,2019-05-24T06:59:49.162828Z,4
25220600300609727,-78.8803382691837,34.133714026161755,43916385.943834,2019,EPSG5070_50KM_31_27,31,27,0.0261031227027203,72.738068,10.29710578918457,2019-05-24T06:59:45.943833Z,4
25220800300231974,-78.65007920898586,33.93653703667943,43916390.691728,2019,EPSG5070_50KM_31_27,31,27,0.0271637512342927,167.940536,10.298100471496582,2019-05-24T06:59:50.691728Z,4
47050300300418314,-78.80986217703398,34.04535693878773,56070856.424841,2019,EPSG5070_50KM_31_27,31,27,0.0277072385075912,22.744813919067383,10.301297187805176,2019-10-11T23:14:16.424841Z,4
25220800300231368,-78.92148685370489,34.152727633053644,43916385.666934,2019,EPSG5070_50KM_31_27,31,27,0.0293273690265569,10.53517246246338,10.307366371154783,2019-05-24T06:59:45.666933Z,4
54680800300230856,-78.99057170632592,34.009626162046466,60320802.699625,2019,EPSG5070_50KM_31_27,31,27,0.0298627379866609,1.0619250535964966,3.0070250034332275,2019-11-30T03:46:42.699625Z,4
25221100300226063,-78.86159666745606,34.09829092739318,43916386.786789,2019,EPSG5070_50KM_31_27,31,27,0.0301266540711997,11.243840217590332,10.306599617004396,2019-05-24T06:59:46.786789Z,4
54680800300230862,-78.98789624569386,34.00749917084397,60320802.749221,2019,EPSG5070_50KM_31_27,31,27,0.0305601202607805,1.5648930072784424,3.004117965698242,2019-11-30T03:46:42.749220Z,4
45630300200252117,-78.81491433852753,33.961766630439826,55278551.98957,2019,EPSG5070_50KM_31_27,31,27,0.0311606748165395,45.02757263183594,10.297696113586426,2019-10-02T19:09:11.989569Z,4
45630800200252102,-78.7799861999759,33.96470963713511,55278553.018493,2019,EPSG5070_50KM_31_27,31,27,0.0314403189789,14.29014778137207,10.30477523803711,2019-10-02T19:09:13.018492Z,4
45630500200252330,-78.7416334718152,34.01164613482368,55278553.60525,2019,EPSG5070_50KM_31_27,31,27,0.0314820288466878,18.74480628967285,10.302477836608888,2019-10-02T19:09:13.605250Z,4
25221100300226322,-78.74367574009769,34.00431983179286,43916388.968625,2019,EPSG5070_50KM_31_27,31,27,0.0317779307608314,50.271602630615234,10.29733180999756,2019-05-24T06:59:48.968625Z,4
45630500200252269,-78.76886074284755,33.98990355808707,55278553.101133,2019,EPSG5070_50KM_31_27,31,27,0.0323229119692992,10.974814414978027,10.306872367858888,2019-10-02T19:09:13.101132Z,4
45631100200252139,-78.78634933717916,33.9519030989096,55278552.766437,2019,EPSG5070_50KM_31_27,31,27,0.0327881429194636,86.93437957763672,10.29992961883545,2019-10-02T19:09:12.766437Z,4
25220800300231941,-78.66474965145169,33.94826447244999,43916390.419012,2019,EPSG5070_50KM_31_27,31,27,0.0329470445028222,133.315262,10.29616928100586,2019-05-24T06:59:50.419012Z,4
54680300300225995,-78.97273976121319,34.024822778436615,60320802.055022,2019,EPSG5070_50KM_31_27,31,27,0.0339165786772518,29.90231132507324,10.299253463745115,2019-11-30T03:46:42.055022Z,4
25220600300609694,-78.89506667996322,34.14547267563969,43916385.671067,2019,EPSG5070_50KM_31_27,31,27,0.0339756755373382,105.03092956542967,10.296632766723633,2019-05-24T06:59:45.671066Z,4
45630200200252270,-78.75100650222954,34.02064905985058,55278553.307733,2019,EPSG5070_50KM_31_27,31,27,0.0362238497150727,119.1578140258789,10.2965087890625,2019-10-02T19:09:13.307732Z,4
53260500200251917,-78.90422121442595,34.033192511113924,59528428.022678,2019,EPSG5070_50KM_31_27,31,27,0.0382839781269365,113.08192443847656,11.09933853149414,2019-11-20T23:40:28.022678Z,4
45630000200251976,-78.86546716717045,33.94403278555027,55278551.671379,2019,EPSG5070_50KM_31_27,31,27,0.0383179104863182,97.701317,10.294837951660156,2019-10-02T19:09:11.671379Z,4
45630300200252209,-78.7738549360274,33.99457223689003,55278552.749906,2019,EPSG5070_50KM_31_27,31,27,0.0391816326733075,97.27196502685548,10.29636001586914,2019-10-02T19:09:12.749906Z,4
25220800300231869,-78.69681950622807,33.97392659901257,43916389.823985,2019,EPSG5070_50KM_31_27,31,27,0.0393532313185869,74.038322,10.296774864196776,2019-05-24T06:59:49.823985Z,4
25221100300226429,-78.69596781792687,33.96631045441329,43916389.852916,2019,EPSG5070_50KM_31_27,31,27,0.0394461168305724,143.996063,10.295493125915527,2019-05-24T06:59:49.852916Z,4
25220600300609909,-78.79888832934145,34.06905706088679,43916387.447938,2019,EPSG5070_50KM_31_27,31,27,0.0397051937471004,10.68569564819336,10.30698013305664,2019-05-24T06:59:47.447938Z,4
53260500200251912,-78.90645522405373,34.03141778889465,59528427.981358,2019,EPSG5070_50KM_31_27,31,27,0.0398143629776853,52.710235595703125,11.104692459106444,2019-11-20T23:40:27.981357Z,4
54680100300225978,-78.96383493640947,34.03078013744402,60320802.410374,2019,EPSG5070_50KM_31_27,31,27,0.0399471504699199,47.30473709106445,10.296881675720217,2019-11-30T03:46:42.410374Z,4
45630200200252242,-78.7635009033813,34.01066067349086,55278553.076341,2019,EPSG5070_50KM_31_27,31,27,0.0400968899399267,177.499283,10.297632217407228,2019-10-02T19:09:13.076341Z,4
45631100200252157,-78.77831403708085,33.95832420442657,55278552.915193,2019,EPSG5070_50KM_31_27,31,27,0.0402274807442233,11.513330459594728,10.306720733642578,2019-10-02T19:09:12.915192Z,4
105121100200254264,-85.53070400770763,34.6937726593735,88429828.535064,2020,EPSG5070_50KM_18_26,18,26,0.0260143645055733,385.188507,10.32479476928711,2020-10-20T11:50:28.535063Z,3
105121100200254246,-85.53887308083753,34.68743627677655,88429828.386295,2020,EPSG5070_50KM_18_26,18,26,0.03355412894529,239.870285,10.304588317871094,2020-10-20T11:50:28.386295Z,3
78430600200253806,-85.52631179316998,34.73682528004452,73555016.151755,2020,EPSG5070_50KM_18_26,18,26,0.0350734665511444,19.85857963562012,10.302045822143556,2020-05-01T07:56:56.151755Z,3
78430600200253748,-85.55273196691165,34.71644718823027,73555015.672443,2020,EPSG5070_50KM_18_26,18,26,0.0395239842892811,129.51296997070312,10.299628257751465,2020-05-01T07:56:55.672443Z,3
78430800200253534,-85.55061389391126,34.70947761328374,73555015.969947,2020,EPSG5070_50KM_18_26,18,26,0.0960200050294027,139.037888,10.295130729675291,2020-05-01T07:56:55.969946Z,3
78430600200253750,-85.55182231029674,34.71714726709567,73555015.688971,2020,EPSG5070_50KM_18_26,18,26,0.1496651529656817,75.58211517333984,10.295865058898926,2020-05-01T07:56:55.688970Z,3
78430600200253802,-85.52812664729873,34.73542512231374,73555016.118699,2020,EPSG5070_50KM_18_26,18,26,0.1717304358124757,186.279892,10.299205780029297,2020-05-01T07:56:56.118698Z,3
105121100200254250,-85.53705822670878,34.68884089360839,88429828.419351,2020,EPSG5070_50KM_18_26,18,26,0.1835246009715153,298.298157,10.311603546142578,2020-10-20T11:50:28.419350Z,3
78430500200254150,-85.5533963729686,34.72371552294739,73555015.792271,2020,EPSG5070_50KM_18_26,18,26,0.1969098589641339,13.220616340637209,10.305283546447754,2020-05-01T07:56:55.792271Z,3
105121100200254254,-85.53524337258003,34.69024996954128,88429828.452407,2020,EPSG5070_50KM_18_26,18,26,0.2149861930229393,290.784241,10.310455322265623,2020-10-20T11:50:28.452407Z,3
78430600200253753,-85.55045782537438,34.71820407404533,73555015.713763,2020,EPSG5070_50KM_18_26,18,26,0.2179622322000637,10.545090675354004,10.30721378326416,2020-05-01T07:56:55.713762Z,3
105121100200254258,-85.53342851845127,34.69165904547417,88429828.485468,2020,EPSG5070_50KM_18_26,18,26,0.2466902917746621,270.748962,10.3045015335083,2020-10-20T11:50:28.485468Z,3
105120800200254145,-85.53871255319962,34.695253080923244,88429828.522665,2020,EPSG5070_50KM_18_26,18,26,0.2468382369993801,11.27422046661377,10.306833267211914,2020-10-20T11:50:28.522664Z,3
78430600200253801,-85.52858593470724,34.73506839422946,73555016.110435,2020,EPSG5070_50KM_18_26,18,26,0.2705975479039804,108.93507385253906,10.30035400390625,2020-05-01T07:56:56.110434Z,3
78430600200253800,-85.52904522211574,34.734716125246244,73555016.102171,2020,EPSG5070_50KM_18_26,18,26,0.2855031890903169,10.741254806518556,10.306987762451172,2020-05-01T07:56:56.102171Z,3
105121100200254263,-85.53115883601507,34.69341593128922,88429828.526798,2020,EPSG5070_50KM_18_26,18,26,0.2958439264961811,319.162598,10.312857627868652,2020-10-20T11:50:28.526797Z,3
78430800200253533,-85.55106426311765,34.70912534430052,73555015.961683,2020,EPSG5070_50KM_18_26,18,26,0.3312231928298048,110.707451,10.301976203918455,2020-05-01T07:56:55.961683Z,3
78430500200254146,-85.55521568619841,34.72231536521661,73555015.759215,2020,EPSG5070_50KM_18_26,18,26,0.3382959759897896,226.771439,10.301234245300291,2020-05-01T07:56:55.759214Z,3
78430600200253749,-85.5522771386042,34.71679945721349,73555015.680707,2020,EPSG5070_50KM_18_26,18,26,0.3615386755660605,201.574142,10.303576469421388,2020-05-01T07:56:55.680706Z,3
105121100200254260,-85.53252332093743,34.69235912433955,88429828.502,2020,EPSG5070_50KM_18_26,18,26,0.3703458873524381,309.700378,10.31351375579834,2020-10-20T11:50:28.502000Z,3
78430600200253808,-85.52540213655507,34.73752981801097,73555016.168287,2020,EPSG5070_50KM_18_26,18,26,0.376869930352311,77.48328399658203,10.296939849853516,2020-05-01T07:56:56.168286Z,3
78430600200253805,-85.52676662147745,34.7364730110613,73555016.143491,2020,EPSG5070_50KM_18_26,18,26,0.4164288721889649,10.634878158569336,10.307141304016112,2020-05-01T07:56:56.143491Z,3
105121100200254245,-85.53932345004394,34.68708846689439,88429828.378031,2020,EPSG5070_50KM_18_26,18,26,0.4900364693897513,350.2676696777344,10.31557273864746,2020-10-20T11:50:28.378031Z,3
105121100200254261,-85.53206403352893,34.69271585242384,88429828.510266,2020,EPSG5070_50KM_18_26,18,26,0.4909441136974436,373.284698,10.32468032836914,2020-10-20T11:50:28.510266Z,3
105121100200254252,-85.53615302919494,34.68954543157483,88429828.435879,2020,EPSG5070_50KM_18_26,18,26,0.5086568427410336,106.31924438476562,10.302305221557615,2020-10-20T11:50:28.435879Z,3
78430600200253747,-85.55318679521909,34.716094919247055,73555015.664179,2020,EPSG5070_50KM_18_26,18,26,0.5222288293580472,137.314758,10.299241065979004,2020-05-01T07:56:55.664178Z,3
78430600200253811,-85.52403319253166,34.73858662496063,73555016.193085,2020,EPSG5070_50KM_18_26,18,26,0.5334500175285448,202.817062,10.299406051635742,2020-05-01T07:56:56.193085Z,3
78430500200254149,-85.55385120127606,34.72336325396417,73555015.784007,2020,EPSG5070_50KM_18_26,18,26,0.5343829303353195,47.639984130859375,10.29718780517578,2020-05-01T07:56:55.784006Z,3
78430600200253807,-85.52585696486253,34.73717754902774,73555016.160021,2020,EPSG5070_50KM_18_26,18,26,0.5428190119128617,120.231522,10.296393394470217,2020-05-01T07:56:56.160021Z,3
105121100200254256,-85.53433371596513,34.690954507507726,88429828.468936,2020,EPSG5070_50KM_18_26,18,26,0.5455621402059316,303.665314,10.310256004333496,2020-10-20T11:50:28.468935Z,3
78430600200253804,-85.52722144978488,34.736125201179135,73555016.135227,2020,EPSG5070_50KM_18_26,18,26,0.5498708956635743,10.545090675354004,10.30721378326416,2020-05-01T07:56:56.135226Z,3
105120800200254146,-85.53825772489216,34.69560089080542,88429828.530931,2020,EPSG5070_50KM_18_26,18,26,0.5736571749549018,11.717905044555664,10.306498527526855,2020-10-20T11:50:28.530930Z,3
105121100200254255,-85.53478854427257,34.690602238524505,88429828.460671,2020,EPSG5070_50KM_18_26,18,26,0.6109911684761933,296.222839,10.309391975402832,2020-10-20T11:50:28.460670Z,3
105121100200254265,-85.53024917940017,34.694124928356715,88429828.54333,2020,EPSG5070_50KM_18_26,18,26,0.6364886909646355,306.781525,10.308650970458984,2020-10-20T11:50:28.543329Z,3
78430500200254147,-85.55476085789097,34.72266317509878,73555015.767479,2020,EPSG5070_50KM_18_26,18,26,0.6381472892060814,303.258057,10.306978225708008,2020-05-01T07:56:55.767479Z,3
78430600200253810,-85.52448802083912,34.73823435597741,73555016.184819,2020,EPSG5070_50KM_18_26,18,26,0.6717482491682631,143.373886,10.295345306396484,2020-05-01T07:56:56.184818Z,3
105121100200254247,-85.53841825253008,34.68778854575978,88429828.394559,2020,EPSG5070_50KM_18_26,18,26,0.682755668649338,67.54792022705078,10.296168327331545,2020-10-20T11:50:28.394558Z,3
78430600200253746,-85.5536460826276,34.71574265026383,73555015.655915,2020,EPSG5070_50KM_18_26,18,26,0.6866265212964062,273.999878,10.312435150146484,2020-05-01T07:56:55.655915Z,3
105121100200254251,-85.53660785750239,34.689193162591614,88429828.427615,2020,EPSG5070_50KM_18_26,18,26,0.6903303823579935,126.305771,10.29527187347412,2020-10-20T11:50:28.427615Z,3
105121100200254266,-85.52979435109272,34.69447719733995,88429828.551596,2020,EPSG5070_50KM_18_26,18,26,0.698381494224689,261.498749,10.302507400512695,2020-10-20T11:50:28.551596Z,3
105121100200254249,-85.53751305501623,34.68849308372622,88429828.411087,2020,EPSG5070_50KM_18_26,18,26,0.721134999747197,328.946045,10.315897941589355,2020-10-20T11:50:28.411087Z,3
105121100200254267,-85.52933952278528,34.694825007222114,88429828.559862,2020,EPSG5070_50KM_18_26,18,26,0.74492179951226,244.341461,10.303492546081545,2020-10-20T11:50:28.559862Z,3
78430800200253531,-85.55197391973256,34.708429724536174,73555015.945155,2020,EPSG5070_50KM_18_26,18,26,0.7605717001234171,306.650421,10.31043815612793,2020-05-01T07:56:55.945154Z,3
78430500200254148,-85.55431048868458,34.723010984980945,73555015.775743,2020,EPSG5070_50KM_18_26,18,26,0.794777082017636,78.580597,10.296613693237305,2020-05-01T07:56:55.775742Z,3
78430800200253532,-85.5515190914251,34.70877753441835,73555015.953419,2020,EPSG5070_50KM_18_26,18,26,0.8145796548626173,231.654404,10.30018711090088,2020-05-01T07:56:55.953419Z,3
105120800200254144,-85.53916738150706,34.694896352838974,88429828.514399,2020,EPSG5070_50KM_18_26,18,26,0.8200543112226044,10.78293228149414,10.307167053222656,2020-10-20T11:50:28.514399Z,3
105120800200254147,-85.53780289658471,34.69595761888969,88429828.539197,2020,EPSG5070_50KM_18_26,18,26,0.829670722703526,10.692520141601562,10.307238578796388,2020-10-20T11:50:28.539196Z,3
78430600200253751,-85.55136748198929,34.71749953607889,73555015.697235,2020,EPSG5070_50KM_18_26,18,26,0.8571791772303511,51.29474639892578,10.296887397766112,2020-05-01T07:56:55.697235Z,3
78430600200253812,-85.52358282332527,34.73893889394385,73555016.201351,2020,EPSG5070_50KM_18_26,18,26,0.8678673141786453,205.978104,10.300969123840332,2020-05-01T07:56:56.201351Z,3
105121100200254259,-85.53297369014382,34.69200685535634,88429828.493734,2020,EPSG5070_50KM_18_26,18,26,0.8845109706444344,376.077942,10.318511962890623,2020-10-20T11:50:28.493734Z,3
105121100200254257,-85.53388334675874,34.69130677649095,88429828.477202,2020,EPSG5070_50KM_18_26,18,26,0.9001835207862607,333.900024,10.312212944030762,2020-10-20T11:50:28.477201Z,3
105121100200254248,-85.53796342422262,34.688140814743,88429828.402823,2020,EPSG5070_50KM_18_26,18,26,0.9101677041681624,231.41246032714844,10.300145149230955,2020-10-20T11:50:28.402823Z,3
78430500200254151,-85.55294600376222,34.724067791930615,73555015.800535,2020,EPSG5070_50KM_18_26,18,26,0.9657058655997258,10.974814414978027,10.306872367858888,2020-05-01T07:56:55.800534Z,3
78430500200254152,-85.5524867163537,34.72442006091384,73555015.808799,2020,EPSG5070_50KM_18_26,18,26,0.9680379897854884,195.516708,10.300918579101562,2020-05-01T07:56:55.808798Z,3
105121100200254262,-85.53161366432252,34.693063662305995,88429828.518532,2020,EPSG5070_50KM_18_26,18,26,0.968756575853898,258.856079,10.307100296020508,2020-10-20T11:50:28.518531Z,3
78430600200253803,-85.52767627809233,34.73577293219591,73555016.126963,2020,EPSG5070_50KM_18_26,18,26,0.9774837561884558,56.7515869140625,10.296323776245115,2020-05-01T07:56:56.126963Z,3
105121100200254253,-85.53569820088748,34.689897700558056,88429828.444143,2020,EPSG5070_50KM_18_26,18,26,0.98634293836544,269.706085,10.307580947875977,2020-10-20T11:50:28.444142Z,3
78430600200253809,-85.52494284914657,34.73788208699419,73555016.176553,2020,EPSG5070_50KM_18_26,18,26,0.9967627169091826,152.181015,10.295909881591797,2020-05-01T07:56:56.176552Z,3
102070300200254725,-85.50269639399093,34.89479785306496,86729885.40268,2020,EPSG5070_50KM_18_27,18,27,0.0004201682651457928,236.034592,10.303396224975586,2020-09-30T19:38:05.402679Z,1
77820100200254464,-85.57430955690927,34.82961471386568,73215070.313692,2020,EPSG5070_50KM_18_27,18,27,0.000454829761093789,62.26743698120117,10.295465469360352,2020-04-27T09:31:10.313692Z,1
102070600200254413,-85.55719552706614,34.836276610839526,86729884.5473,2020,EPSG5070_50KM_18_27,18,27,0.0008726754664577507,177.109512,10.296630859375,2020-09-30T19:38:04.547299Z,1
102680600200254620,-85.56692974466581,34.974531039001626,87069948.314812,2020,EPSG5070_50KM_18_27,18,27,0.001790800320355,21.38131523132324,10.301939964294434,2020-10-04T18:05:48.314812Z,1
102071100200254212,-85.56866433497561,34.811203085616,86729884.46466,2020,EPSG5070_50KM_18_27,18,27,0.0034657288140902,13.311922073364258,10.305514335632324,2020-09-30T19:38:04.464660Z,1
75991100200254635,-85.57238768435523,34.83203154663664,72195086.959108,2020,EPSG5070_50KM_18_27,18,27,0.0046571334575219,72.78755950927734,10.297365188598633,2020-04-15T14:11:26.959107Z,1
75990800200254477,-85.57361393714493,34.83880046203578,72195087.070699,2020,EPSG5070_50KM_18_27,18,27,0.0052301065745845,10.958430290222168,10.30695629119873,2020-04-15T14:11:27.070699Z,1
102681100200254757,-85.57663720765916,34.95087104881203,87069948.265228,2020,EPSG5070_50KM_18_27,18,27,0.0059776855349821,167.109024,10.296518325805664,2020-10-04T18:05:48.265228Z,1
102680800200254527,-85.54370674637947,34.98387731480964,87069948.996613,2020,EPSG5070_50KM_18_27,18,27,0.0063750605082527,309.3378601074219,10.314419746398926,2020-10-04T18:05:48.996612Z,1
102680600200254624,-85.56511043143601,34.975926737631355,87069948.347868,2020,EPSG5070_50KM_18_27,18,27,0.0077602957339691,255.036026,10.310656547546388,2020-10-04T18:05:48.347867Z,1
102070300200254607,-85.55703945852927,34.85296702608257,86729884.419208,2020,EPSG5070_50KM_18_27,18,27,0.0111737110251236,136.028885,10.295299530029297,2020-09-30T19:38:04.419208Z,1
102070500200254727,-85.51907467216023,34.873420922614734,86729885.369624,2020,EPSG5070_50KM_18_27,18,27,0.0112583480281855,273.722076,10.30628776550293,2020-09-30T19:38:05.369624Z,1
102681100200254839,-85.53928777723551,34.979556445888846,87069948.942884,2020,EPSG5070_50KM_18_27,18,27,0.0114667409040545,315.881592,10.312559127807615,2020-10-04T18:05:48.942883Z,1
102070500200254650,-85.5542302248656,34.846363097422426,86729884.73324,2020,EPSG5070_50KM_18_27,18,27,0.0124991008052366,324.881683,10.316770553588867,2020-09-30T19:38:04.733239Z,1
102070300200254698,-85.51550293221644,34.884943239736835,86729885.171259,2020,EPSG5070_50KM_18_27,18,27,0.0134554479870141,200.245834,10.300528526306152,2020-09-30T19:38:05.171259Z,1
91700800200253320,-85.54742117755698,34.7615777499922,80949925.009728,2020,EPSG5070_50KM_18_27,18,27,0.0171216730724328,187.489334,10.300471305847168,2020-07-25T22:05:25.009728Z,1
102070800200254287,-85.5708403762897,34.81722733113921,86729884.559696,2020,EPSG5070_50KM_18_27,18,27,0.0176599640540119,198.158447,10.29794692993164,2020-09-30T19:38:04.559696Z,1
77820100200254502,-85.55692352190188,34.8429741806218,73215070.62778,2020,EPSG5070_50KM_18_27,18,27,0.0215602763449297,337.25589,10.311639785766602,2020-04-27T09:31:10.627780Z,1
77820300200254493,-85.54978896021638,34.833685873127465,73215070.272372,2020,EPSG5070_50KM_18_27,18,27,0.022309988503093,11.566064834594728,10.306561470031738,2020-04-27T09:31:10.272372Z,1
78430600200253821,-85.51948490945715,34.7421048556918,73555016.275745,2020,EPSG5070_50KM_18_27,18,27,0.0243911644541988,11.780961990356444,10.306203842163086,2020-05-01T07:56:56.275745Z,1
102070600200254398,-85.56404470628424,34.83101041249541,86729884.42334,2020,EPSG5070_50KM_18_27,18,27,0.0279687285449165,267.722961,10.307394981384276,2020-09-30T19:38:04.423339Z,1
102070600200254422,-85.55308423589487,34.83944703168853,86729884.621676,2020,EPSG5070_50KM_18_27,18,27,0.0297985872661813,191.726257,10.297760009765623,2020-09-30T19:38:04.621675Z,1
77820000200254477,-85.57281575805636,34.83857304788205,73215070.474878,2020,EPSG5070_50KM_18_27,18,27,0.030159593928966,33.44111633300781,10.298495292663574,2020-04-27T09:31:10.474877Z,1
102680800200254495,-85.55828354772318,34.97264038015496,87069948.732144,2020,EPSG5070_50KM_18_27,18,27,0.0302915409292141,23.164453506469727,10.300904273986816,2020-10-04T18:05:48.732143Z,1
91701100200253617,-85.54620384296942,34.75482221189623,80949924.898164,2020,EPSG5070_50KM_18_27,18,27,0.0326800278839444,468.000641,10.325521469116213,2020-07-25T22:05:24.898164Z,1
77820500200254679,-85.53943046846922,34.83289215313996,73215070.722815,2020,EPSG5070_50KM_18_27,18,27,0.0359120761660012,115.30810546875,10.303508758544922,2020-04-27T09:31:10.722815Z,1
78430300200254164,-85.52252155727454,34.756342765355456,73555016.089775,2020,EPSG5070_50KM_18_27,18,27,0.0406736143713437,70.738113,10.29507541656494,2020-05-01T07:56:56.089774Z,1
102070200200254735,-85.50579546922307,34.90022011994594,86729885.481188,2020,EPSG5070_50KM_18_27,18,27,0.04367755220465,283.585602,10.305831909179688,2020-09-30T19:38:05.481187Z,1
102070300200254702,-85.5136747007845,34.88635231566972,86729885.204323,2020,EPSG5070_50KM_18_27,18,27,0.0442579271805145,190.946945,10.300151824951172,2020-09-30T19:38:05.204322Z,1
78430300200254156,-85.52616464283521,34.75352907259074,73555016.023663,2020,EPSG5070_50KM_18_27,18,27,0.0446557502997688,75.224747,10.295132637023926,2020-05-01T07:56:56.023662Z,1
77820300200254507,-85.54340798660888,34.83859088428626,73215070.388085,2020,EPSG5070_50KM_18_27,18,27,0.0447384199469717,111.60107421875,10.296003341674805,2020-04-27T09:31:10.388084Z,1
102070600200254418,-85.55490800822572,34.83804241485669,86729884.58862,2020,EPSG5070_50KM_18_27,18,27,0.0461731344208626,215.421509,10.300545692443848,2020-09-30T19:38:04.588620Z,1
102681100200254818,-85.54884363079304,34.972181092746446,87069948.769332,2020,EPSG5070_50KM_18_27,18,27,0.0470140417256598,28.399871826171875,10.299446105957031,2020-10-04T18:05:48.769332Z,1
77820100200254600,-85.51218536103266,34.87736722704703,73215071.437681,2020,EPSG5070_50KM_18_27,18,27,0.0473378734958123,139.888123,10.295455932617188,2020-04-27T09:31:11.437681Z,1
102070300200254672,-85.52736860011964,34.875811000779386,86729884.956368,2020,EPSG5070_50KM_18_27,18,27,0.0481306504212339,102.379913,10.297247886657717,2020-09-30T19:38:04.956367Z,1
